,Unnamed: 0,date,platform,url,title,body,author,tags,num_comments,score
689,690,1620632670.0,Stack Overflow,https://stackoverflow.com/questions/67466602/trying-to-implement-gradient-descent-algorithm-with-fixed-step-size,Trying to Implement Gradient Descent Algorithm with Fixed Step Size,"<p>I am trying to implement the gradient descent algorithm with fixed step size on MATLAB.\</p>
<pre><code>syms x1 x2 x3 x4
f(x1,x2,x3,x4) = (x1+10*x2)^2 + 5*(x3-x4)^2 + (x2-2*x3)^4 + 10*(x1-x4)^4 ;
grad_f = gradient(f);
xk = [3;-1;0;1];
while euclidian(grad_f(xk(1),xk(2),xk(3),xk(4)),4) &gt; 0.01
    xk = xk- 0.001*grad_f(xk(1),xk(2),xk(3),xk(4));
    double(xk)
end
</code></pre>
<p>This is the main part and the following is the euclidian norm function:</p>
<pre><code>function euclidian_norm = euclidian (x,size)
    total = 0;
    for i = 1:size
        total = total + x(i)^2;
    end
    euclidian_norm = sqrt(total);
end
</code></pre>
<p>But, when I try to run the code, it takes forever compute it. And I don't have any idea why.<br />
Thanks in advance</p>
<p>Edit:
Can anyone try to run the code and tell me if the same problem occurs?</p>
",Aziz Murat &#199;&#214;KT&#220;,"['algorithm', 'matlab', 'gradient']",1.0,0.0
690,691,1371668837.0,Stack Overflow,https://stackoverflow.com/questions/17199306/lsqcurvefit-input-parameters-matlab,lsqcurvefit input parameters matlab,"<p>I have a large set of x-data and a large set of y-data that form a series of irregular lorentzian peaks. I am trying to use the builtin matlab function lsqcurvefit</p>

<pre><code>X = lsqcurvefit(FUN,X0,XDATA,YDATA)
</code></pre>

<p>I know what <code>X0</code>, <code>XDATA</code>, <code>YDATA</code> are, but I am struggling with what to put in for <code>FUN</code>. I created the following function but gut an error message from matlab saying that:</p>

<pre><code>function is undefined for arguments of type 'double'
</code></pre>

<p>my function: </p>

<pre><code>function F = myfun(c,xdata)
F = c(1) + c(2)*exp(-1*(xdata-c(3)).^2/c(4).^2);
end
</code></pre>

<p>Does anyone have any suggestions for what I should/could be using for <code>FUN</code> instead of the function I have already been using? 
Thanks!! </p>
",Mackenzie Kinard,"['matlab', 'function', 'curve-fitting', 'curve', 'data-fitting']",1.0,2.0
691,692,1425364524.0,Stack Overflow,https://stackoverflow.com/questions/28825520/is-there-something-like-matlabs-colorbar-for-opencv,Is there something like MATLAB&#39;s colorbar for OpenCV?,"<p>I'm writing a C++ app using the OpenCV 3.0 library. I'm playing with the colormap feature, but I'd like to add a colorbar (see example below from MATLAB) to the image window. Even if it's on the side/external, this way the user has an idea of the range. Any suggestions? Thanks in advance!</p>
<p><img src=""https://i.stack.imgur.com/5th34.png"" alt=""Colorbar Example from MATLAB"" /></p>
",dgreene,"['c++', 'matlab', 'opencv']",2.0,6.0
692,693,1620649980.0,Stack Overflow,https://stackoverflow.com/questions/67470517/modify-sparse-matrix-in-mex-function-fortran,Modify sparse matrix in Mex function (Fortran),"<p>I'm quite new to Mex functions, Fortran, and actually coding in general. I inherited a Mex function in Fortran that deals with full matrices only. I would like to write a Mex subroutine (in Fortran) that accepts a full matrix from Matlab and then returns a sparse one through the C function &quot;sparse2&quot; from CHOLMOD (SuiteSparse package). Should I write some sort of interface? Thank you for helping me, BR</p>
",Kadiya,"['matlab', 'fortran', 'mex']",0.0,0.0
693,694,1620642667.0,Stack Overflow,https://stackoverflow.com/questions/67468857/how-matlab-compute-the-negated-average-binary-losses-when-using-svm,How MATLAB compute the Negated Average binary Losses when using SVM?,"<p>I want to know how MATLAB computes the Negated Average binary Losses that is provided by the predict(__) function, I have an multi class (OneVSAll)SVM classifier and it uses the hinge loss, given the documentation at <a href=""https://www.mathworks.com/help/stats/classificationecoc.predict.html#bufel6_-NegLoss"" rel=""nofollow noreferrer"">https://www.mathworks.com/help/stats/classificationecoc.predict.html#bufel6_-NegLoss</a>,
How can I compute the Negated Average binary losses? and why does it give negative numbers?
My model has been trained using the classification Learner.</p>
<p>Thank you</p>
",AMR,"['matlab', 'classification', 'svm', 'multiclass-classification']",0.0,0.0
694,695,1620435119.0,Stack Overflow,https://stackoverflow.com/questions/67443102/what-is-equivalent-code-segment-command-of-the-matlabs-release-in-python,What is equivalent code segment/command of the matlab&#39;s release() in python?,"<p>I would like to perform same operation in python for the following line written in Matlab:</p>
<p><a href=""https://www.mathworks.com/help/matlab/ref/releasesystemobject.html?searchHighlight=release&amp;s_tid=srchtitle"" rel=""nofollow noreferrer"">release()</a></p>
<pre><code>invoke(material, 'Transparency', '0');
invoke(material, 'Create');
release(material); 
</code></pre>
<p>The material element is defined, but I did not want to write this case because it is unimportant.</p>
<p>What will be the equivalent code segment/line in python?</p>
",Kaan KIVIRCIK,"['python', 'matlab']",1.0,0.0
695,696,1620629042.0,Stack Overflow,https://stackoverflow.com/questions/67465893/basic-neural-network-binary-classifier-does-not-work-matlab,Basic Neural network binary classifier does not work MATLAB,"<p>I have training data which has 2 columns or 2 features and 395 rows. Also I have a training labels which are either 1 or zero, which is a vector of 1 column and 395 rows. I want 2 input nodes and 1 hidden layer node and 1 output node. That's all. first column of training data will be given to first input node and the second column will be given to second input node. After training the output will be either 1 or 0. I have been struggling to make this code work from last evening. It keeps giving me errors. Can you help me get through this.</p>
<p>this is the error message</p>
<pre><code>Error using network/train (line 340)
Number of inputs does not match net.numInputs.

Error in geproject (line 228)
net = train(net,trainingSet,trainingLabels);
</code></pre>
<p>this is the code in the question</p>
<pre><code>net = patternnet;                         
net.numInputs = 2;   
net.inputs{1}.size = 1;                       
net.inputs{2}.size = 1;
net.numLayers = 1;                             
net.layers{1}.size = 1;                        
net.inputConnect(1) = 1;                        
net.inputConnect(2) = 1;                        
net.biasConnect(1) = 1;                         
net.biases{1}.learnFcn = 'learnp';             
net.biases{1}.initFcn = 'initzero';             
net.outputConnect(1) = 1;                      
net.layers{1}.transferFcn = 'tansig';           
net.inputWeights{1}.initFcn = 'initzero';       
net.inputWeights{1}.learnFcn = 'learnp';        
net.initFcn = 'initlay';                        
net.trainFcn = 'trainscg';                     
net.performFcn = 'mse';                         
%Training/Testing/Validation Ratio
net.divideParam.trainRatio = 1;              
net.divideParam.valRatio = 0;               
net.divideParam.testRatio = 0;              
%Network Training
view(net)
net = train(net,trainingSet,trainingLabels);  
</code></pre>
",OnurTR,"['matlab', 'neural-network', 'classification']",0.0,0.0
696,697,1620587960.0,Stack Overflow,https://stackoverflow.com/questions/67461532/how-to-represent-a-square-wave-in-matlab,How to represent a square wave in Matlab?,"<p>I have to represent a square wave in Matlab with amplitude 0.19 and period 495 samples and I don't know how to do. I have to do this because I have to estimate the function P(z) in the figure. I know the input w (is a vector with 5000 elements), I know r (another vector with length 5000), and I know that n(t) is this square wave, so I have to represent it in order to obtain the output of P(z) as r(t)-n(t). Can someone help me please?</p>
<p><img src=""https://i.stack.imgur.com/73Xkz.png"" alt=""[figure]"" /></p>
<p>I just know that in Matlab there is the command <code>x=square(t)</code> that considers period 2pi, and I really don't know how to change it in order to represent my period and my amplitude. For the amplitude I just have to multiply the value for <code>square(t)</code> maybe?</p>
",Benny,['matlab'],1.0,0.0
697,698,1620571363.0,Stack Overflow,https://stackoverflow.com/questions/67458988/how-do-i-splice-two-vectors-in-matlab,How do I splice two vectors in MATLAB?,"<p>I need to splice two vectors based on a condition that also takes a vector as an argument. Example:</p>
<pre class=""lang-matlab prettyprint-override""><code>vec_cond = -5:5;       % The exact values are calculated differently
vec1     = 0:10;
vec2     = 5:15;
</code></pre>
<p>I need a resulting vector to be comprised from values out of both vectors based on a condition from the third vector. Let's assume this is the condition: <code>vec_cond &gt;= 0</code></p>
<p>Then if this is true, I want <code>vec_result</code> to have values from <code>vec1</code> on appropriate indexes, and if not, take values from <code>vec2</code> on appropriate indexes:</p>
<pre class=""lang-py prettyprint-override""><code>vec_result = vec1 if (vec_cond &gt;=0) else vec2
</code></pre>
<p>This is portion of my MATLAB script (original comments were Czech) where I would need to use that:</p>
<pre class=""lang-matlab prettyprint-override""><code>%% Draw output current and voltage characteristics
R       = 100:5:2*10^3;             % Load rezistor          [ohm]
U_2     = R .* (I * 10^(-3));       % Load voltage             [V]
U_1stab = U_LM + U_x + U_2;         % Min. required input voltage
                                    % for stabilization        [V]
U_delta = U_1 - U_1stab;            % Difference between actual and
                                    % min. req. input voltage  [V]
U_2norm = U_1 - U_LM - U_x          % Calculating output load
                                    % voltage based on params  [V]

I_z     = U_2norm ./ R .* 10^3;     % Load current param based[mA]
I_r1    = I * I_z.^0;               % Stabilizator current    [mA]
</code></pre>
<p>So the condition would be <code>U_delta &gt;= 0</code>.</p>
<p>I tried to use a ternary operator, which I found <a href=""https://www.mathworks.com/matlabcentral/cody/problems/44243-ternary-conditional-operator"" rel=""nofollow noreferrer"">here</a>:</p>
<pre class=""lang-matlab prettyprint-override""><code>I_graph = (U_delta &gt;= 0) : (@() I) : (@() I_z);         % Current splice  [mA]
U_graph = (U_delta &gt;= 0) : (@() U_2) : (@() U_2norm);   % Voltage splice   [V]
</code></pre>
<p>That means that for <code>I_graph</code>, if the condition is met, take a constant value <code>I</code> and vectorize it, otherwise take values from <code>I_z</code> vector. For <code>U_graph</code>, if the condition is met, take values from <code>U_2</code> vector, otherwise take constant value of <code>U_2norm</code> and vectorize it.</p>
<p>But it didn't work, this is what it tells me:</p>
<pre><code>Operator ':' is not supported for operands of type 'function_handle'.

Error in vypocet1 (line 52)
I_graph = (U_delta &gt;= 0) : (@() I) : (@() I_z);         % Current splice  [mA]
</code></pre>
<p>I guess that I might want to use <code>for</code> loop, but I'm not sure how it will help me and how can I actually construct the necessary vector using a <code>for</code> loop.</p>
",Polda18,"['matlab', 'vector', 'splice']",1.0,0.0
698,699,1620520419.0,Stack Overflow,https://stackoverflow.com/questions/67453336/how-do-i-adjust-the-data-size-between-the-left-side-and-right-side-so-that-they,How do I adjust the data size between the left side and right side so that they are the same?,"<p>When I try to run the code I get different sizes for data between the left and right side. I am stuck on how to fix this issue. I encounter it <strong>jack(:,i) = resample(task(:,i), num, den)</strong></p>
<pre><code>&gt; clc; clearvars;
&gt; 
&gt; %load('coreg data\dynamic\Box01.csv'); Sub01_dummypull=
&gt; table2array(readtable('C:\Users\qhumphre\Desktop\EMG\Sub_01\Processed\Sub01_DummyPull_Rep_1.1.csv'));
&gt; Sub01_dummysitup =
&gt; table2array(readtable('C:\Users\qhumphre\Desktop\EMG\Sub_01\Processed\Sub01_DummySitUp_Rep_1.2.csv'));
&gt; Sub01_dummyturn =
&gt; table2array(readtable('C:\Users\qhumphre\Desktop\EMG\Sub_01\Processed\Sub01_DummyTurn_Rep_1.3.csv'));
&gt; 
&gt; global col_name; col_name = {'R_px','R_py','L_px','L_py'};
&gt; 
&gt; VREG_resample(Sub01_dummypull(:,2:13),2000,25);
&gt; VREG_resample(Sub01_dummysitup(:,2:13),2000,25);
&gt; VREG_resample(Sub01_dummyturn(:,2:13),2000,25);
&gt; 
&gt; function VREG_resample(task,points,smooth_window)

 
    task_name = inputname(1);

    jack = zeros(points, size(task,2));
    for i = 1:size(task,2)
        factor = points/length(task(:,i));
        format rational
        [num, den] = rat(factor);
        jack(:,i) = resample(task(:,i), num, den);
        b = (1/smooth_window)*ones(1,smooth_window);
        a = 1;
        jack(:,i) = filtfilt(b, a, jack(:,i));
    end
    jack_tbl = array2table(jack);
    jack_tbl.Properties.VariableNames(1) = &quot;R_px&quot;;
    jack_tbl.Properties.VariableNames(2) = &quot;R_py&quot;;
    jack_tbl.Properties.VariableNames(3) = &quot;L_px&quot;;
    jack_tbl.Properties.VariableNames(4) = &quot;L_py&quot;;

    data_loc_jack = strcat('C:\Users\qhumphre\Desktop\EMG\Sub_01\Processed',task_name,'_resampled.csv');
    data_loc_jack = strcat('C:\Users\qhumphre\Desktop\EMG\Sub_02\Processed',task_name,'_resampled.csv');
    data_loc_jack = strcat('C:\Users\qhumphre\Desktop\EMG\Sub_03\Processed',task_name,'_resampled.csv');
    data_loc_jack = strcat('C:\Users\qhumphre\Desktop\EMG\Sub_04\Processed',task_name,'_resampled.csv');
    writetable(jack_tbl, data_loc_jack);


&gt; end
</code></pre>
",qhumphrey,"['excel', 'matlab', 'resampling']",0.0,0.0
